sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;*;White;Divorced;Doctorate;Cuba;*;Prof-specialty;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Laos;*;Machine-op-inspct;<=50K
Male;*;White;Never-married;9th;Mexico;*;Other-service;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Craft-repair;<=50K
Female;*;White;Divorced;Some-college;United-States;*;Exec-managerial;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Prof-specialty;>50K
Female;*;White;Widowed;HS-grad;England;*;Adm-clerical;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Female;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Divorced;12th;United-States;*;Farming-fishing;<=50K
Female;*;Asian-Pac-Islander;Never-married;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;Black;Never-married;9th;United-States;*;Handlers-cleaners;<=50K
Male;*;Black;Separated;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;Black;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Widowed;7th-8th;United-States;*;Other-service;<=50K
Female;*;White;Separated;HS-grad;United-States;*;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;*;Farming-fishing;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Taiwan;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Sales;>50K
Male;*;White;Married-civ-spouse;10th;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Craft-repair;<=50K
Male;*;Black;Divorced;12th;United-States;*;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;Doctorate;Canada;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Sales;>50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Tech-support;>50K
Male;*;White;Never-married;7th-8th;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Separated;Assoc-acdm;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Female;*;White;Separated;HS-grad;United-States;*;Other-service;<=50K
Female;*;Black;Never-married;HS-grad;United-States;*;Other-service;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Philippines;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;Doctorate;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Farming-fishing;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;White;Widowed;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Tech-support;<=50K
Male;*;Black;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;<=50K
Female;*;White;Separated;Some-college;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Female;*;Black;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Masters;South;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;>50K
Male;*;White;Never-married;11th;Mexico;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Female;*;White;Divorced;HS-grad;United-States;*;Sales;<=50K
Female;*;White;Never-married;Bachelors;Mexico;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Preschool;El-Salvador;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;<=50K
Male;*;Black;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Sales;>50K
Male;*;White;Widowed;7th-8th;United-States;*;Protective-serv;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;Assoc-acdm;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;HS-grad;Nicaragua;*;Other-service;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;Black;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Never-married;Assoc-acdm;United-States;*;Sales;<=50K
Female;*;White;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Tech-support;>50K
Female;*;White;Never-married;11th;United-States;*;Other-service;<=50K
Female;*;Black;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Male;*;White;Divorced;Assoc-voc;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;7th-8th;Mexico;*;Craft-repair;<=50K
Male;*;Black;Never-married;HS-grad;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Divorced;Assoc-voc;United-States;*;Other-service;<=50K
Male;*;Black;Married-civ-spouse;Some-college;Jamaica;*;Exec-managerial;<=50K
Female;*;Black;Divorced;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;<=50K
Female;*;Black;Separated;HS-grad;United-States;*;Other-service;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;9th;United-States;*;Transport-moving;<=50K
Female;*;White;Separated;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Masters;United-States;*;Prof-specialty;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Farming-fishing;<=50K
Female;*;White;Divorced;Bachelors;Germany;*;Adm-clerical;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Iran;*;Other-service;>50K
Female;*;White;Separated;Some-college;United-States;*;Sales;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Male;*;White;Divorced;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Machine-op-inspct;<=50K
Female;*;White;Married-civ-spouse;Masters;United-States;*;Prof-specialty;>50K
Female;*;Black;Never-married;Bachelors;United-States;*;Other-service;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Machine-op-inspct;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Sales;>50K
Female;*;White;Never-married;HS-grad;United-States;*;Other-service;<=50K
Male;*;White;Divorced;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Farming-fishing;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;>50K
Female;*;Black;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Prof-specialty;<=50K
Female;*;White;Widowed;Assoc-voc;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;>50K
Female;*;Asian-Pac-Islander;Never-married;Some-college;Vietnam;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Doctorate;Iran;*;Prof-specialty;>50K
Female;*;White;Divorced;Assoc-acdm;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;Black;Never-married;HS-grad;United-States;*;Sales;<=50K
Female;*;Black;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;>50K
Male;*;White;Never-married;Some-college;Germany;*;Craft-repair;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;Black;Divorced;Assoc-voc;United-States;*;Adm-clerical;<=50K
Female;*;Other;Separated;Bachelors;United-States;*;Prof-specialty;<=50K
Female;*;White;Married-civ-spouse;Doctorate;United-States;*;Prof-specialty;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;Black;Separated;HS-grad;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Female;*;White;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Widowed;11th;United-States;*;Adm-clerical;<=50K
Female;*;Other;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;United-States;*;Farming-fishing;<=50K
Female;*;White;Never-married;11th;United-States;*;Other-service;<=50K
Female;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;>50K
Female;*;Black;Separated;Bachelors;United-States;*;Prof-specialty;>50K
Male;*;White;Divorced;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Exec-managerial;>50K
Male;*;White;Never-married;Some-college;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;>50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Married-spouse-absent;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;Black;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;>50K
Male;*;White;Never-married;Assoc-acdm;United-States;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Machine-op-inspct;<=50K
Male;*;Asian-Pac-Islander;Married-civ-spouse;Preschool;China;*;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;Bachelors;United-States;*;Adm-clerical;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Farming-fishing;<=50K
Female;*;Black;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Masters;United-States;*;Prof-specialty;<=50K
Female;*;Black;Widowed;Assoc-voc;United-States;*;Exec-managerial;<=50K
Female;*;Black;Married-spouse-absent;Bachelors;United-States;*;Tech-support;<=50K
Male;*;White;Married-civ-spouse;Some-college;Yugoslavia;*;Exec-managerial;>50K
Male;*;White;Never-married;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Separated;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Prof-school;United-States;*;Prof-specialty;<=50K
Female;*;White;Married-civ-spouse;7th-8th;United-States;*;Other-service;<=50K
Female;*;Black;Divorced;Assoc-voc;United-States;*;Adm-clerical;>50K
Male;*;Black;Never-married;9th;United-States;*;Handlers-cleaners;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Adm-clerical;>50K
Male;*;White;Widowed;HS-grad;United-States;*;Farming-fishing;<=50K
Male;*;White;Married-civ-spouse;Assoc-voc;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;>50K
Male;*;White;Never-married;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Never-married;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Never-married;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Female;*;White;Never-married;Prof-school;United-States;*;Sales;>50K
Female;*;White;Divorced;HS-grad;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Priv-house-serv;<=50K
Male;*;White;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Divorced;12th;United-States;*;Craft-repair;<=50K
Female;*;White;Married-civ-spouse;HS-grad;United-States;*;Adm-clerical;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;>50K
Female;*;White;Never-married;11th;United-States;*;Sales;<=50K
Female;*;White;Divorced;Prof-school;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Exec-managerial;<=50K
Female;*;White;Married-civ-spouse;Masters;United-States;*;Prof-specialty;>50K
Female;*;Black;Divorced;10th;United-States;*;Other-service;<=50K
Male;*;White;Divorced;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Tech-support;>50K
Male;*;White;Never-married;Prof-school;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Prof-specialty;<=50K
Male;*;Asian-Pac-Islander;Never-married;Bachelors;Taiwan;*;Adm-clerical;<=50K
Female;*;White;Married-civ-spouse;Some-college;United-States;*;Exec-managerial;>50K
Female;*;Other;Never-married;HS-grad;Puerto-Rico;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;Assoc-acdm;United-States;*;Craft-repair;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Prof-specialty;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Exec-managerial;>50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Craft-repair;<=50K
Male;*;White;Never-married;HS-grad;Mexico;*;Handlers-cleaners;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;*;Craft-repair;<=50K
Male;*;Black;Separated;HS-grad;United-States;*;Other-service;<=50K
Female;*;Other;Never-married;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Never-married;Assoc-voc;United-States;*;Other-service;<=50K
Male;*;White;Never-married;11th;United-States;*;Machine-op-inspct;<=50K
Female;*;White;Married-spouse-absent;Some-college;United-States;*;Adm-clerical;<=50K
Female;*;White;Divorced;HS-grad;United-States;*;Transport-moving;<=50K
Male;*;White;Married-civ-spouse;Some-college;United-States;*;Transport-moving;<=50K
Female;*;White;Never-married;Some-college;United-States;*;Other-service;<=50K
Female;*;White;Married-civ-spouse;10th;United-States;*;Exec-managerial;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Transport-moving;<=50K
Male;*;White;Separated;7th-8th;Mexico;*;Handlers-cleaners;<=50K
Male;*;White;Never-married;Bachelors;United-States;*;Other-service;<=50K
Female;*;White;Divorced;Some-college;United-States;*;Adm-clerical;<=50K
Male;*;White;Married-civ-spouse;11th;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;Bachelors;United-States;*;Sales;<=50K
Female;*;Black;Separated;HS-grad;United-States;*;Prof-specialty;>50K
Female;*;White;Married-spouse-absent;10th;Mexico;*;Adm-clerical;<=50K
Male;*;White;Married-spouse-absent;Some-college;United-States;*;Machine-op-inspct;>50K
Male;*;White;Married-civ-spouse;HS-grad;United-States;*;Craft-repair;<=50K
Male;*;White;Married-civ-spouse;7th-8th;United-States;*;Exec-managerial;<=50K
Female;*;White;Divorced;Some-college;United-States;*;Sales;<=50K
Female;*;White;Never-married;HS-grad;United-States;*;Sales;<=50K
Male;*;White;Married-civ-spouse;Masters;United-States;*;Sales;>50K
